collection,source_rel_path,filename,file_status,curve_index,short_name,long_name,unit,samples,duration_s,min,max,mean,sample_columns,curve_metadata_keys
ddm,ddm\ddm_y_FliesslaengerformBuehler_0203_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0203_ok.xml.gz,ok,5,p VacD1 a,VacD1: Vacuum pressure fixed platen,[mbar],7,9.999999,948.0,950.0,949.4285714285714,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0203_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0203_ok.xml.gz,ok,6,p I.1   a,casting cyl. primary,[bar],1094,9.999999,-3.0,141.0,117.90402193784278,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0203_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0203_ok.xml.gz,ok,7,p I.2   a,Injection cylinder secondary,[bar],1512,9.999999,59.0,192.0,123.38955026455027,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0204_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0204_ok.xml.gz,ok,0,s I     a,Plunger stroke,[mm],2120,9.999999,0.0,721.0,275.7481132075472,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0204_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0204_ok.xml.gz,ok,1,v I,Casting cylinder velocity,[m/s],278,9.999999,0.0,3.49,1.3548920863309353,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0204_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0204_ok.xml.gz,ok,2,v I     a,Casting cylinder velocity,[m/s],449,9.999999,0.0,3.49,1.1314699331848554,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0204_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0204_ok.xml.gz,ok,3,p IM,Metal pressure: nominal,[bar],206,9.999999,0.0,300.0,248.15533980582524,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0204_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0204_ok.xml.gz,ok,4,p IM    a,Metal pressure: actual,[bar],1907,9.999999,0.0,396.0,279.7745149449397,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0204_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0204_ok.xml.gz,ok,5,p VacD1 a,VacD1: Vacuum pressure fixed platen,[mbar],52,9.999999,948.0,952.0,950.8461538461538,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0204_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0204_ok.xml.gz,ok,6,p I.1   a,casting cyl. primary,[bar],1067,9.999999,-3.0,138.0,117.74133083411434,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0204_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0204_ok.xml.gz,ok,7,p I.2   a,Injection cylinder secondary,[bar],1326,9.999999,58.0,190.0,121.08069381598793,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0205_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0205_ok.xml.gz,ok,0,s I     a,Plunger stroke,[mm],2115,9.999999,0.0,720.5,275.12671394799054,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0205_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0205_ok.xml.gz,ok,1,v I,Casting cylinder velocity,[m/s],279,9.999999,0.0,3.49,1.359964157706093,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0205_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0205_ok.xml.gz,ok,2,v I     a,Casting cylinder velocity,[m/s],427,9.999999,0.0,3.53,1.1536065573770493,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0205_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0205_ok.xml.gz,ok,3,p IM,Metal pressure: nominal,[bar],188,9.999999,0.0,300.0,247.93617021276594,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0205_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0205_ok.xml.gz,ok,4,p IM    a,Metal pressure: actual,[bar],1966,9.999999,0.0,382.0,278.706002034588,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0205_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0205_ok.xml.gz,ok,5,p VacD1 a,VacD1: Vacuum pressure fixed platen,[mbar],11,9.999999,948.0,954.0,950.9090909090909,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0205_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0205_ok.xml.gz,ok,6,p I.1   a,casting cyl. primary,[bar],994,9.999999,-3.0,138.0,118.26961770623743,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0205_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0205_ok.xml.gz,ok,7,p I.2   a,Injection cylinder secondary,[bar],1357,9.999999,59.0,189.0,118.99042004421518,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0206_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0206_ok.xml.gz,ok,0,s I     a,Plunger stroke,[mm],2118,9.999999,0.0,718.5,275.4464117091596,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0206_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0206_ok.xml.gz,ok,1,v I,Casting cylinder velocity,[m/s],284,9.999999,0.0,3.5,1.3829929577464788,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0206_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0206_ok.xml.gz,ok,2,v I     a,Casting cylinder velocity,[m/s],428,9.999999,0.0,3.52,1.1779906542056076,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0206_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0206_ok.xml.gz,ok,3,p IM,Metal pressure: nominal,[bar],191,9.999999,0.0,300.0,247.7801047120419,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0206_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0206_ok.xml.gz,ok,4,p IM    a,Metal pressure: actual,[bar],1872,9.999999,0.0,387.0,278.63034188034186,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0206_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0206_ok.xml.gz,ok,5,p VacD1 a,VacD1: Vacuum pressure fixed platen,[mbar],7,9.999999,948.0,952.0,950.8571428571429,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0206_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0206_ok.xml.gz,ok,6,p I.1   a,casting cyl. primary,[bar],1056,9.999999,-3.0,142.0,118.44223484848484,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0206_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0206_ok.xml.gz,ok,7,p I.2   a,Injection cylinder secondary,[bar],1429,9.999999,58.0,190.0,120.45416375087474,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0207_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0207_ok.xml.gz,ok,0,s I     a,Plunger stroke,[mm],2117,8.999999,0.0,719.5,275.4607935758148,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0207_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0207_ok.xml.gz,ok,1,v I,Casting cylinder velocity,[m/s],278,8.999999,0.0,3.5,1.3803237410071942,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0207_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0207_ok.xml.gz,ok,2,v I     a,Casting cylinder velocity,[m/s],425,8.999999,0.0,3.56,1.156635294117647,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0207_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0207_ok.xml.gz,ok,3,p IM,Metal pressure: nominal,[bar],182,8.999999,0.0,300.0,247.02747252747253,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0207_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0207_ok.xml.gz,ok,4,p IM    a,Metal pressure: actual,[bar],2069,8.999999,0.0,394.0,281.02899951667473,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0207_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0207_ok.xml.gz,ok,5,p VacD1 a,VacD1: Vacuum pressure fixed platen,[mbar],22,8.999999,948.0,954.0,952.3636363636364,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0207_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0207_ok.xml.gz,ok,6,p I.1   a,casting cyl. primary,[bar],1205,8.999999,-3.0,142.0,119.72614107883817,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0207_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0207_ok.xml.gz,ok,7,p I.2   a,Injection cylinder secondary,[bar],1276,8.999999,58.0,189.0,119.13636363636364,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0208_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0208_ok.xml.gz,ok,0,s I     a,Plunger stroke,[mm],2111,9.999999,0.0,719.0,274.42112742775936,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0208_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0208_ok.xml.gz,ok,1,v I,Casting cylinder velocity,[m/s],280,9.999999,0.0,3.49,1.3658214285714285,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0208_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0208_ok.xml.gz,ok,2,v I     a,Casting cylinder velocity,[m/s],417,9.999999,-0.01,3.54,1.2034292565947242,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0208_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0208_ok.xml.gz,ok,3,p IM,Metal pressure: nominal,[bar],195,9.999999,0.0,300.0,247.53333333333333,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0208_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0208_ok.xml.gz,ok,4,p IM    a,Metal pressure: actual,[bar],1884,9.999999,0.0,392.0,277.1263269639066,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0208_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0208_ok.xml.gz,ok,5,p VacD1 a,VacD1: Vacuum pressure fixed platen,[mbar],42,9.999999,948.0,954.0,952.1428571428571,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0208_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0208_ok.xml.gz,ok,6,p I.1   a,casting cyl. primary,[bar],1161,9.999999,-3.0,142.0,119.35917312661499,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0208_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0208_ok.xml.gz,ok,7,p I.2   a,Injection cylinder secondary,[bar],1483,9.999999,58.0,188.0,116.4173971679029,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0209_out.xml.gz,ddm_y_FliesslaengerformBuehler_0209_out.xml.gz,out,0,s I     a,Plunger stroke,[mm],2114,9.999999,0.0,716.5,275.2135761589404,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0209_out.xml.gz,ddm_y_FliesslaengerformBuehler_0209_out.xml.gz,out,1,v I,Casting cylinder velocity,[m/s],278,9.999999,0.0,3.49,1.3534532374100718,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0209_out.xml.gz,ddm_y_FliesslaengerformBuehler_0209_out.xml.gz,out,2,v I     a,Casting cylinder velocity,[m/s],444,9.999999,0.0,3.53,1.1464864864864863,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0209_out.xml.gz,ddm_y_FliesslaengerformBuehler_0209_out.xml.gz,out,3,p IM,Metal pressure: nominal,[bar],202,9.999999,0.0,300.0,248.4950495049505,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0209_out.xml.gz,ddm_y_FliesslaengerformBuehler_0209_out.xml.gz,out,4,p IM    a,Metal pressure: actual,[bar],2024,9.999999,0.0,372.0,280.4629446640316,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0209_out.xml.gz,ddm_y_FliesslaengerformBuehler_0209_out.xml.gz,out,5,p VacD1 a,VacD1: Vacuum pressure fixed platen,[mbar],23,9.999999,948.0,954.0,952.0,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0209_out.xml.gz,ddm_y_FliesslaengerformBuehler_0209_out.xml.gz,out,6,p I.1   a,casting cyl. primary,[bar],914,9.999999,-3.0,145.0,116.42560175054705,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0209_out.xml.gz,ddm_y_FliesslaengerformBuehler_0209_out.xml.gz,out,7,p I.2   a,Injection cylinder secondary,[bar],1178,9.999999,58.0,189.0,126.25891341256367,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0210_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0210_ok.xml.gz,ok,0,s I     a,Plunger stroke,[mm],2108,9.999999,0.0,718.0,274.3121442125237,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0210_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0210_ok.xml.gz,ok,1,v I,Casting cylinder velocity,[m/s],279,9.999999,0.0,3.5,1.370215053763441,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0210_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0210_ok.xml.gz,ok,2,v I     a,Casting cylinder velocity,[m/s],419,9.999999,-0.01,3.63,1.186563245823389,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0210_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0210_ok.xml.gz,ok,3,p IM,Metal pressure: nominal,[bar],189,9.999999,0.0,300.0,248.37037037037038,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0210_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0210_ok.xml.gz,ok,4,p IM    a,Metal pressure: actual,[bar],1914,9.999999,0.0,400.0,279.2826541274817,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0210_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0210_ok.xml.gz,ok,5,p VacD1 a,VacD1: Vacuum pressure fixed platen,[mbar],22,9.999999,948.0,954.0,951.2727272727273,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0210_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0210_ok.xml.gz,ok,6,p I.1   a,casting cyl. primary,[bar],909,9.999999,-3.0,150.0,119.75027502750275,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0210_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0210_ok.xml.gz,ok,7,p I.2   a,Injection cylinder secondary,[bar],1443,9.999999,48.0,196.0,126.00554400554401,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0211_lok.xml.gz,ddm_y_FliesslaengerformBuehler_0211_lok.xml.gz,lok,0,s I     a,Plunger stroke,[mm],2244,9.999999,0.0,731.0,290.69229055258467,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0211_lok.xml.gz,ddm_y_FliesslaengerformBuehler_0211_lok.xml.gz,lok,1,v I,Casting cylinder velocity,[m/s],137,9.999999,0.0,4.0,1.2105109489051098,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddm,ddm\ddm_y_FliesslaengerformBuehler_0211_lok.xml.gz,ddm_y_FliesslaengerformBuehler_0211_lok.xml.gz,lok,2,v I     a,Casting cylinder velocity,[m/s],352,9.999999,0.0,4.37,1.1145454545454547,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
