collection,source_rel_path,filename,file_status,size_bytes,metadata_key_count,metadata_keys,curve_count,total_samples,min_duration_s,max_duration_s,curve_headers,sample_headers,curve_metadata_headers,available_curves,checks
ddd,ddd\ddd_y_250909103329.xml.gz,ddd_y_250909103329.xml.gz,,98827,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,18277,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909104542.xml.gz,ddd_y_250909104542.xml.gz,,86386,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,15812,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909104744.xml.gz,ddd_y_250909104744.xml.gz,,79654,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,14508,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909104947.xml.gz,ddd_y_250909104947.xml.gz,,86839,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,16306,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909105151.xml.gz,ddd_y_250909105151.xml.gz,,90193,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,17110,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909105608.xml.gz,ddd_y_250909105608.xml.gz,,89111,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,16931,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909105811.xml.gz,ddd_y_250909105811.xml.gz,,91078,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,17412,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909110014.xml.gz,ddd_y_250909110014.xml.gz,,91985,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,17712,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909110217.xml.gz,ddd_y_250909110217.xml.gz,,88616,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,16887,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909110923.xml.gz,ddd_y_250909110923.xml.gz,,98571,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,18259,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909111126.xml.gz,ddd_y_250909111126.xml.gz,,94150,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,17559,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909111329.xml.gz,ddd_y_250909111329.xml.gz,,93895,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,17595,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909111532.xml.gz,ddd_y_250909111532.xml.gz,,99193,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,18982,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
